UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California Riverside,Gavilan College,EE 20B,Not Articulated,,,
University of California Riverside,Gavilan College,MATH 31,MATH 2 (3.00),,,
University of California San Diego,Gavilan College,CSE 8A,CSIS 24 (3.00),,,
University of California San Diego,Gavilan College,CSE 8B,Not Articulated,,,
University of California San Diego,Gavilan College,CSE 11,Not Articulated,,,
University of California San Diego,Gavilan College,CSE 12,Not Articulated,,,
University of California San Diego,Gavilan College,CSE 15L,Not Articulated,,,
University of California San Diego,Gavilan College,CSE 20,CSIS 26 (3.00),,,
University of California San Diego,Gavilan College,CSE 21,Not Articulated,,,
University of California San Diego,Gavilan College,CSE 30,Not Articulated,,,
University of California San Diego,Gavilan College,MATH 18,MATH 2 (3.00),,,
University of California San Diego,Gavilan College,MATH 20A,MATH 1A (4.00),,,
University of California San Diego,Gavilan College,MATH 20B,MATH 1B (4.00),,,
University of California San Diego,Gavilan College,MATH 20C,MATH 1C (4.00),,,
University of California San Diego,Gavilan College,BILD 1,BIO 1 (5.00),BIO 2 (5.00),,
University of California San Diego,Gavilan College,BILD 2,BIO 1 (5.00),BIO 2 (5.00),,
University of California San Diego,Gavilan College,BILD 3,BIO 1 (5.00),BIO 2 (5.00),,
University of California San Diego,Gavilan College,CHEM 6A,CHEM 1A (5.00),,,
University of California San Diego,Gavilan College,CHEM 6B,CHEM 1A (5.00); CHEM 1B (5.00),,,
University of California San Diego,Gavilan College,PHYS 2A,PHYS 4A (4.00),,,
University of California San Diego,Gavilan College,PHYS 2B,PHYS 4B (4.00),,,
University of California San Diego,Gavilan College,PHYS 4A,Not Articulated,,,
University of California San Diego,Gavilan College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,Gavilan College,MATH 3A,MATH 1A (4.00),,,
University of California Santa Barbara,Gavilan College,MATH 3B,MATH 1B (4.00),,,
University of California Santa Barbara,Gavilan College,MATH 4A,MATH 2 (3.00),,,
University of California Santa Barbara,Gavilan College,MATH 4B,MATH 2C (3.00),,,
University of California Santa Barbara,Gavilan College,CMPSC 16,CSIS 45 (3.00),,,
University of California Santa Barbara,Gavilan College,CMPSC 24,CSIS 46 (3.00),,,
University of California Santa Barbara,Gavilan College,CMPSC 40,CSIS 26 (3.00),MATH 16 (4.00),,
University of California Santa Barbara,Gavilan College,CMPSC 32,Not Articulated,,,
University of California Santa Barbara,Gavilan College,CMPSC 64,CSIS 12 (3.00); CSIS 12L (1.00),CSIS 28 (3.00),,
University of California Santa Barbara,Gavilan College,MATH 6A,MATH 1C (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 1,PHYS 4A (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 2,PHYS 4A (4.00); PHYS 4B (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 3; PHYS 3L,PHYS 4A (4.00); PHYS 4B (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 2A (4.00); PHYS 2B (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 7A,PHYS 4A (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 7B,PHYS 4A (4.00); PHYS 4B (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 7C,PHYS 4B (4.00); PHYS 4C (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 7D,PHYS 4C (4.00),,,
University of California Santa Barbara,Gavilan College,PHYS 7L,PHYS 4A (4.00); PHYS 4B (4.00),,,
University of California Santa Barbara,Gavilan College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 1A (5.00); CHEM 1B (5.00),,,
University of California Santa Barbara,Gavilan College,MCDB 1A; MCDB 1LL,BIO 1 (5.00); BIO 2 (5.00),BIO 1 (5.00); BIO 4 (4.00); BIO 5 (4.00),,
University of California Santa Barbara,Gavilan College,MCDB 1B,BIO 1 (5.00); BIO 2 (5.00),BIO 1 (5.00); BIO 4 (4.00); BIO 5 (4.00),,
University of California Santa Barbara,Gavilan College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,Gavilan College,CSE 12,CSIS 12 (3.00); CSIS 12L (1.00),,,
University of California Santa Cruz,Gavilan College,CSE 16,CSIS 26 (3.00),,,
University of California Santa Cruz,Gavilan College,CSE 30,CSIS 46 (3.00),,,
University of California Santa Cruz,Gavilan College,MATH 19A,MATH 1A (4.00),,,
University of California Santa Cruz,Gavilan College,MATH 19B,MATH 1B (4.00),,,
University of California Santa Cruz,Gavilan College,AM 10,MATH 2 (3.00),,,
University of California Santa Cruz,Gavilan College,MATH 21,MATH 2 (3.00),,,
University of California Santa Cruz,Gavilan College,AM 30,MATH 1C (4.00),,,
University of California Santa Cruz,Gavilan College,MATH 23A,MATH 1C (4.00),,,
