UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3
University of California San Diego,Monterey Peninsula College,PHYS 2A,PHYS 3A (4.00),,
University of California San Diego,Monterey Peninsula College,PHYS 2B,PHYS 3B (4.00),,
University of California San Diego,Monterey Peninsula College,PHYS 4A,Not Articulated,,
University of California San Diego,Monterey Peninsula College,PHYS 4B,Not Articulated,,
University of California Santa Barbara,Monterey Peninsula College,MATH 3A,MATH 20A (4.00),,
University of California Santa Barbara,Monterey Peninsula College,MATH 3B,MATH 20B (4.00),,
University of California Santa Barbara,Monterey Peninsula College,MATH 4A,MATH 31 (4.00),,
University of California Santa Barbara,Monterey Peninsula College,MATH 4B,MATH 32 (4.00),,
University of California Santa Barbara,Monterey Peninsula College,CMPSC 16,CSIS 10C (4.00),,
University of California Santa Barbara,Monterey Peninsula College,CMPSC 24,Not Articulated,,
University of California Santa Barbara,Monterey Peninsula College,CMPSC 40,CSIS 12 (3.00),MATH 40 (3.00),
University of California Santa Barbara,Monterey Peninsula College,CMPSC 32,Not Articulated,,
University of California Santa Barbara,Monterey Peninsula College,CMPSC 64,CSIS 11 (3.00),,
University of California Santa Barbara,Monterey Peninsula College,MATH 6A,MATH 20C (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 1,PHYS 3A (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 2,PHYS 3C (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 3; PHYS 3L,PHYS 3B (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 2A (4.00); PHYS 2B (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 7A,PHYS 3A (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 7B,PHYS 3A (4.00); PHYS 3B (4.00); PHYS 3C (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 7C,PHYS 3B (4.00); PHYS 3C (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 7D,PHYS 3C (4.00),,
University of California Santa Barbara,Monterey Peninsula College,PHYS 7L,PHYS 3A (4.00); PHYS 3B (4.00),,
University of California Santa Barbara,Monterey Peninsula College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 1A (5.00); CHEM 1B (5.00),,
University of California Santa Barbara,Monterey Peninsula College,MCDB 1A; MCDB 1LL,BIOL 21 (5.00); BIOL 22 (5.00),,
University of California Santa Barbara,Monterey Peninsula College,MCDB 1B,BIOL 21 (5.00); BIOL 22 (5.00),,
University of California Santa Barbara,Monterey Peninsula College,PSTAT 120A,Not Articulated,,
University of California Santa Cruz,Monterey Peninsula College,CSE 12,CSIS 11 (3.00),,
University of California Santa Cruz,Monterey Peninsula College,CSE 16,CSIS 12 (3.00),MATH 40 (3.00),
University of California Santa Cruz,Monterey Peninsula College,CSE 30,CSIS 10B (4.00),,
University of California Santa Cruz,Monterey Peninsula College,MATH 19A,MATH 20A (4.00),,
University of California Santa Cruz,Monterey Peninsula College,MATH 19B,MATH 20B (4.00),,
University of California Santa Cruz,Monterey Peninsula College,AM 10,MATH 31 (4.00),,
University of California Santa Cruz,Monterey Peninsula College,MATH 21,MATH 31 (4.00),,
University of California Santa Cruz,Monterey Peninsula College,AM 30,MATH 20C (4.00),,
University of California Santa Cruz,Monterey Peninsula College,MATH 23A,MATH 20C (4.00),,
