UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California Berkeley,San Diego Miramar College,COMPSCI 70,Not Articulated,,,
University of California Berkeley,San Diego Miramar College,EECS 16A,Not Articulated,,,
University of California Berkeley,San Diego Miramar College,EECS 16B,Not Articulated,,,
University of California Davis,San Diego Miramar College,ECS 020,MATH 245 (3.00),,,
University of California Davis,San Diego Miramar College,ECS 036A,CISC 190 (4.00),CISC 192 (4.00),,
University of California Davis,San Diego Miramar College,ECS 036B,Not Articulated,,,
University of California Davis,San Diego Miramar College,ECS 036C,Not Articulated,,,
University of California Davis,San Diego Miramar College,ECS 050,Not Articulated,,,
University of California Davis,San Diego Miramar College,MAT 021A,MATH 150 (5.00),,,
University of California Davis,San Diego Miramar College,MAT 021B,MATH 151 (4.00),,,
University of California Davis,San Diego Miramar College,MAT 021C,MATH 252 (4.00),,,
University of California Davis,San Diego Miramar College,MAT 022A,MATH 254 (3.00),,,
University of California Davis,San Diego Miramar College,MAT 027A,Not Articulated,,,
University of California Davis,San Diego Miramar College,MAT 067,Not Articulated,,,
University of California Davis,San Diego Miramar College,BIS 002A,BIOL 210A (4.00),,,
University of California Davis,San Diego Miramar College,BIS 002B,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California Davis,San Diego Miramar College,BIS 002C,BIOL 210B (4.00),,,
University of California Davis,San Diego Miramar College,CHE 002A; CHE 002B; CHE 002C,CHEM 200 (3.00); CHEM 200L (2.00); CHEM 201 (3.00); CHEM 201L (2.00),,,
University of California Davis,San Diego Miramar College,CHE 004A,Not Articulated,,,
University of California Davis,San Diego Miramar College,CHE 004B,Not Articulated,,,
University of California Davis,San Diego Miramar College,CHE 004C,Not Articulated,,,
University of California Davis,San Diego Miramar College,PHY 009A,PHYS 195 (5.00),,,
University of California Davis,San Diego Miramar College,PHY 009B,PHYS 196 (5.00); PHYS 197 (5.00),,,
University of California Davis,San Diego Miramar College,PHY 009C,PHYS 196 (5.00),,,
University of California Irvine,San Diego Miramar College,I&C SCI 31; I&C SCI 32; I&C SCI 33,Not Articulated,,,
University of California Irvine,San Diego Miramar College,MATH 2A,MATH 150 (5.00),,,
University of California Irvine,San Diego Miramar College,MATH 2B,MATH 151 (4.00),,,
University of California Irvine,San Diego Miramar College,MATH 3A,MATH 254 (3.00),,,
University of California Irvine,San Diego Miramar College,I&C SCI 6N,Not Articulated,,,
University of California Irvine,San Diego Miramar College,I&C SCI 6B,MATH 245 (3.00); CISC 246 (3.00),,,
University of California Irvine,San Diego Miramar College,I&C SCI 6D,MATH 245 (3.00); CISC 246 (3.00),,,
University of California Irvine,San Diego Miramar College,I&C SCI 45C,Not Articulated,,,
University of California Irvine,San Diego Miramar College,I&C SCI 46,Not Articulated,,,
University of California Irvine,San Diego Miramar College,I&C SCI 51,CISC 211 (4.00),,,
University of California Irvine,San Diego Miramar College,I&C SCI 53,Not Articulated,,,
University of California Irvine,San Diego Miramar College,IN4MATX 43,Not Articulated,,,
University of California Irvine,San Diego Miramar College,STATS 67,Not Articulated,,,
University of California Los Angeles,San Diego Miramar College,COM SCI 31,Not Articulated,,,
University of California Los Angeles,San Diego Miramar College,COM SCI 32,CISC 187 (4.00),,,
University of California Los Angeles,San Diego Miramar College,COM SCI 33,CISC 211 (4.00),,,
University of California Los Angeles,San Diego Miramar College,COM SCI 35L,Not Articulated,,,
University of California Los Angeles,San Diego Miramar College,COM SCI M51A,Not Articulated,,,
University of California Los Angeles,San Diego Miramar College,EC ENGR M16,Not Articulated,,,
University of California Los Angeles,San Diego Miramar College,MATH 31A,MATH 150 (5.00),,,
University of California Los Angeles,San Diego Miramar College,MATH 31B,MATH 151 (4.00),,,
University of California Los Angeles,San Diego Miramar College,MATH 32A,MATH 252 (4.00),,,
University of California Los Angeles,San Diego Miramar College,MATH 32B,MATH 252 (4.00),,,
University of California Los Angeles,San Diego Miramar College,MATH 33A,MATH 254 (3.00),,,
University of California Los Angeles,San Diego Miramar College,MATH 33B,MATH 255 (3.00),,,
University of California Los Angeles,San Diego Miramar College,MATH 61,MATH 245 (3.00),,,
University of California Los Angeles,San Diego Miramar College,PHYSICS 1A; PHYSICS 1B; PHYSICS 1C,PHYS 195 (5.00); PHYS 196 (5.00); PHYS 197 (5.00),,,
University of California Los Angeles,San Diego Miramar College,PHYSICS 4AL,Not Articulated,,,
University of California Los Angeles,San Diego Miramar College,PHYSICS 4BL,Not Articulated,,,
University of California Los Angeles,San Diego Miramar College,ENGCOMP 3,ENGL 101 (3.00),,,
University of California Los Angeles,San Diego Miramar College,,ENGL 105 (3.00),ENGL 205 (3.00),PHIL 205 (3.00),
University of California Los Angeles,San Diego Miramar College,,CISC 192 (4.00),,,
University of California Merced,San Diego Miramar College,CSE 022,CISC 179 (4.00),CISC 190 (4.00),CISC 192 (4.00),
University of California Merced,San Diego Miramar College,CSE 030,CISC 187 (4.00),,,
University of California Merced,San Diego Miramar College,MATH 021,MATH 150 (5.00),,,
University of California Merced,San Diego Miramar College,MATH 022,MATH 151 (4.00),,,
University of California Merced,San Diego Miramar College,MATH 023,MATH 252 (4.00),,,
University of California Merced,San Diego Miramar College,MATH 024,MATH 254 (3.00); MATH 255 (3.00),,,
University of California Merced,San Diego Miramar College,PHYS 008; PHYS 008L,PHYS 195 (5.00),,,
University of California Merced,San Diego Miramar College,PHYS 009; PHYS 009L,PHYS 196 (5.00),,,
University of California Merced,San Diego Miramar College,CSE 015,CISC 246 (3.00),MATH 245 (3.00),,
University of California Merced,San Diego Miramar College,CSE 022,CISC 179 (4.00),CISC 190 (4.00),CISC 192 (4.00),
University of California Merced,San Diego Miramar College,CSE 024,Not Articulated,,,
University of California Merced,San Diego Miramar College,CSE 030,CISC 187 (4.00),,,
University of California Merced,San Diego Miramar College,CSE 031,CISC 211 (4.00),,,
University of California Merced,San Diego Miramar College,ENGR 065,Not Articulated,,,
University of California Merced,San Diego Miramar College,ENGR 091,Not Articulated,,,
University of California Merced,San Diego Miramar College,MATH 032,Not Articulated,,,
University of California Merced,San Diego Miramar College,ENGR 080,Not Articulated,,,
University of California Merced,San Diego Miramar College,WRI 001,ENGL 101 (3.00),,,
University of California Merced,San Diego Miramar College,WRI 010,ENGL 105 (3.00),ENGL 205 (3.00),PHIL 100 (3.00),PHIL 205 (3.00)
University of California Riverside,San Diego Miramar College,CS 10A,CISC 190 (4.00),CISC 192 (4.00),,
University of California Riverside,San Diego Miramar College,CS 10B,CISC 191 (4.00),,,
University of California Riverside,San Diego Miramar College,MATH 9A; MATH 9B; MATH 9C,MATH 150 (5.00); MATH 151 (4.00),,,
University of California Riverside,San Diego Miramar College,PHYS 40A,PHYS 195 (5.00),,,
University of California Riverside,San Diego Miramar College,CS 11,MATH 245 (3.00),CISC 246 (3.00),CISC 246 (3.00),
University of California Riverside,San Diego Miramar College,CS 10C,Not Articulated,,,
University of California Riverside,San Diego Miramar College,CS 61,CISC 211 (4.00),,,
University of California Riverside,San Diego Miramar College,MATH 10A,MATH 252 (4.00),,,
University of California Riverside,San Diego Miramar College,PHYS 40B,PHYS 195 (5.00),,,
University of California Riverside,San Diego Miramar College,PHYS 40C,PHYS 196 (5.00),,,
University of California Riverside,San Diego Miramar College,EE 20B,Not Articulated,,,
University of California Riverside,San Diego Miramar College,MATH 31,MATH 254 (3.00),,,
University of California San Diego,San Diego Miramar College,CSE 8A,CISC 190 (4.00),,,
University of California San Diego,San Diego Miramar College,CSE 8B,CISC 191 (4.00),,,
University of California San Diego,San Diego Miramar College,CSE 11,Not Articulated,,,
University of California San Diego,San Diego Miramar College,CSE 12,CISC 187 (4.00); CISC 191 (4.00),,,
University of California San Diego,San Diego Miramar College,CSE 15L,Not Articulated,,,
University of California San Diego,San Diego Miramar College,CSE 20,MATH 245 (3.00),,,
University of California San Diego,San Diego Miramar College,CSE 21,Not Articulated,,,
University of California San Diego,San Diego Miramar College,CSE 30,CISC 211 (4.00); CISC 192 (4.00),,,
University of California San Diego,San Diego Miramar College,MATH 18,MATH 254 (3.00),,,
University of California San Diego,San Diego Miramar College,MATH 20A,MATH 150 (5.00),,,
University of California San Diego,San Diego Miramar College,MATH 20B,MATH 151 (4.00),,,
University of California San Diego,San Diego Miramar College,MATH 20C,MATH 252 (4.00),,,
University of California San Diego,San Diego Miramar College,BILD 1,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California San Diego,San Diego Miramar College,BILD 2,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California San Diego,San Diego Miramar College,BILD 3,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California San Diego,San Diego Miramar College,CHEM 6A,CHEM 200 (3.00),,,
University of California San Diego,San Diego Miramar College,CHEM 6B,CHEM 200 (3.00); CHEM 201 (3.00),,,
University of California San Diego,San Diego Miramar College,PHYS 2A,PHYS 195 (5.00),,,
University of California San Diego,San Diego Miramar College,PHYS 2B,PHYS 196 (5.00),,,
University of California San Diego,San Diego Miramar College,PHYS 4A,Not Articulated,,,
University of California San Diego,San Diego Miramar College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,San Diego Miramar College,MATH 3A,MATH 150 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,MATH 3B,MATH 151 (4.00),,,
University of California Santa Barbara,San Diego Miramar College,MATH 4A,MATH 254 (3.00),,,
University of California Santa Barbara,San Diego Miramar College,MATH 4B,MATH 255 (3.00),,,
University of California Santa Barbara,San Diego Miramar College,CMPSC 16,CISC 192 (4.00),,,
University of California Santa Barbara,San Diego Miramar College,CMPSC 24,CISC 187 (4.00),,,
University of California Santa Barbara,San Diego Miramar College,CMPSC 40,MATH 245 (3.00),,,
University of California Santa Barbara,San Diego Miramar College,CMPSC 32,Not Articulated,,,
University of California Santa Barbara,San Diego Miramar College,CMPSC 64,CISC 211 (4.00),,,
University of California Santa Barbara,San Diego Miramar College,MATH 6A,MATH 252 (4.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 1,PHYS 195 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 2,PHYS 195 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 3; PHYS 3L,PHYS 196 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 125 (5.00); PHYS 126 (5.00),PHYS 180A (4.00); PHYS 180B (4.00); PHYS 181A (1.00); PHYS 181B (1.00),,
University of California Santa Barbara,San Diego Miramar College,PHYS 7A,PHYS 195 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 7B,PHYS 195 (5.00); PHYS 196 (5.00); PHYS 197 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 7C,PHYS 196 (5.00); PHYS 197 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 7D,PHYS 197 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,PHYS 7L,PHYS 195 (5.00); PHYS 196 (5.00),,,
University of California Santa Barbara,San Diego Miramar College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 200 (3.00); CHEM 200L (2.00); CHEM 201 (3.00); CHEM 201L (2.00),,,
University of California Santa Barbara,San Diego Miramar College,MCDB 1A; MCDB 1LL,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California Santa Barbara,San Diego Miramar College,MCDB 1B,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California Santa Barbara,San Diego Miramar College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,San Diego Miramar College,CSE 12,CISC 211 (4.00),,,
University of California Santa Cruz,San Diego Miramar College,CSE 16,MATH 245 (3.00),,,
University of California Santa Cruz,San Diego Miramar College,CSE 30,Not Articulated,,,
University of California Santa Cruz,San Diego Miramar College,MATH 19A,MATH 150 (5.00),,,
University of California Santa Cruz,San Diego Miramar College,MATH 19B,MATH 151 (4.00),,,
University of California Santa Cruz,San Diego Miramar College,AM 10,MATH 254 (3.00),,,
University of California Santa Cruz,San Diego Miramar College,MATH 21,MATH 254 (3.00),,,
University of California Santa Cruz,San Diego Miramar College,AM 30,MATH 252 (4.00),,,
University of California Santa Cruz,San Diego Miramar College,MATH 23A,MATH 252 (4.00),,,
