UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California Davis,Contra Costa College,ECS 036A,COMP 165 (4.00),,,
University of California Davis,Contra Costa College,ECS 036B,COMP 200 (4.00),,,
University of California Davis,Contra Costa College,ECS 036C,COMP 210 (4.00),,,
University of California Davis,Contra Costa College,ECS 050,COMP 265 (4.00),,,
University of California Davis,Contra Costa College,MAT 021A,MATH 190 (5.00),,,
University of California Davis,Contra Costa College,MAT 021B,MATH 191 (4.00),,,
University of California Davis,Contra Costa College,MAT 021C; MAT 021D,MATH 290 (5.00),,,
University of California Davis,Contra Costa College,MAT 022A,MATH 200 (4.00),,,
University of California Davis,Contra Costa College,MAT 027A,Not Articulated,,,
University of California Davis,Contra Costa College,MAT 067,Not Articulated,,,
University of California Davis,Contra Costa College,BIS 002A; BIS 002B; BIS 002C,BIOSC 145 (4.50); BIOSC 147 (4.50),,,
University of California Davis,Contra Costa College,CHE 002A; CHE 002B; CHE 002C,CHEM 120 (5.00); CHEM 121 (5.00),,,
University of California Davis,Contra Costa College,CHE 004A,Not Articulated,,,
University of California Davis,Contra Costa College,CHE 004B,Not Articulated,,,
University of California Davis,Contra Costa College,CHE 004C,Not Articulated,,,
University of California Davis,Contra Costa College,PHY 009A,PHYS 130 (4.00),,,
University of California Davis,Contra Costa College,PHY 009B,PHYS 231 (4.00),,,
University of California Davis,Contra Costa College,PHY 009C,PHYS 230 (4.00),,,
University of California Irvine,Contra Costa College,I&C SCI 31; I&C SCI 32; I&C SCI 33,COMP 112 (4.00); COMP 165 (4.00); COMP 200 (4.00),,,
University of California Irvine,Contra Costa College,MATH 2A,MATH 190 (5.00),,,
University of California Irvine,Contra Costa College,MATH 2B,MATH 191 (4.00),,,
University of California Irvine,Contra Costa College,MATH 3A,MATH 200 (4.00),,,
University of California Irvine,Contra Costa College,I&C SCI 6N,Not Articulated,,,
University of California Irvine,Contra Costa College,I&C SCI 6B,Not Articulated,,,
University of California Irvine,Contra Costa College,I&C SCI 6D,Not Articulated,,,
University of California Irvine,Contra Costa College,I&C SCI 45C,COMP 200 (4.00),,,
University of California Irvine,Contra Costa College,I&C SCI 46,COMP 112 (4.00); COMP 165 (4.00); COMP 200 (4.00); COMP 210 (4.00),,,
University of California Irvine,Contra Costa College,I&C SCI 51,COMP 265 (4.00),,,
University of California Irvine,Contra Costa College,I&C SCI 53,Not Articulated,,,
University of California Irvine,Contra Costa College,IN4MATX 43,Not Articulated,,,
University of California Irvine,Contra Costa College,STATS 67,Not Articulated,,,
University of California Los Angeles,Contra Costa College,COM SCI 31,COMP 200 (4.00); COMP 210 (4.00),COMP 165 (4.00),COMP 200 (4.00),
University of California Los Angeles,Contra Costa College,COM SCI 32,COMP 200 (4.00); COMP 210 (4.00),COMP 165 (4.00); COMP 210 (4.00),,
University of California Los Angeles,Contra Costa College,COM SCI 33,COMP 265 (4.00),,,
University of California Los Angeles,Contra Costa College,COM SCI 35L,Not Articulated,,,
University of California Los Angeles,Contra Costa College,COM SCI M51A,Not Articulated,,,
University of California Los Angeles,Contra Costa College,EC ENGR M16,Not Articulated,,,
University of California Los Angeles,Contra Costa College,MATH 31A,MATH 190 (5.00),,,
University of California Los Angeles,Contra Costa College,MATH 31B,MATH 191 (4.00),,,
University of California Los Angeles,Contra Costa College,MATH 32A,MATH 290 (5.00),,,
University of California Los Angeles,Contra Costa College,MATH 32B,MATH 290 (5.00),,,
University of California Los Angeles,Contra Costa College,MATH 33A,MATH 200 (4.00),,,
University of California Los Angeles,Contra Costa College,MATH 33B,MATH 292 (4.00),,,
University of California Los Angeles,Contra Costa College,MATH 61,MATH 185 (3.00),,,
University of California Los Angeles,Contra Costa College,PHYSICS 1A; PHYSICS 1B; PHYSICS 1C,PHYS 130 (4.00); PHYS 230 (4.00); PHYS 231 (4.00),,,
University of California Los Angeles,Contra Costa College,PHYSICS 4AL,Not Articulated,,,
University of California Los Angeles,Contra Costa College,PHYSICS 4BL,Not Articulated,,,
University of California Los Angeles,Contra Costa College,ENGCOMP 3,ENGL 001A (4.00),ENGL 001AX (5.00),,
University of California Los Angeles,Contra Costa College,,ENGL 001C (3.00),ENGL 002B (4.00),PHILO 130 (3.00),SPCH 121I (3.00)
University of California Los Angeles,Contra Costa College,,COMP 200 (4.00); COMP 210 (4.00),COMP 165 (4.00),COMP 200 (4.00),
University of California Merced,Contra Costa College,CSE 022,COMP 112 (4.00),,,
University of California Merced,Contra Costa College,CSE 030,COMP 210 (4.00),,,
University of California Merced,Contra Costa College,MATH 021,MATH 190 (5.00),,,
University of California Merced,Contra Costa College,MATH 022,MATH 191 (4.00),,,
University of California Merced,Contra Costa College,MATH 023,MATH 290 (5.00),,,
University of California Merced,Contra Costa College,MATH 024,MATH 200 (4.00); MATH 292 (4.00),,,
University of California Merced,Contra Costa College,PHYS 008; PHYS 008L,PHYS 130 (4.00),,,
University of California Merced,Contra Costa College,PHYS 009; PHYS 009L,PHYS 230 (4.00),,,
University of California Merced,Contra Costa College,CSE 015,MATH 185 (3.00),,,
University of California Merced,Contra Costa College,CSE 022,COMP 112 (4.00),,,
University of California Merced,Contra Costa College,CSE 024,COMP 165 (4.00),COMP 200 (4.00),,
University of California Merced,Contra Costa College,CSE 030,COMP 210 (4.00),,,
University of California Merced,Contra Costa College,CSE 031,COMP 265 (4.00),,,
University of California Merced,Contra Costa College,ENGR 065,ENGIN 230 (4.00),,,
University of California Merced,Contra Costa College,ENGR 091,Not Articulated,,,
University of California Merced,Contra Costa College,MATH 032,Not Articulated,,,
University of California Merced,Contra Costa College,ENGR 080,Not Articulated,,,
University of California Merced,Contra Costa College,WRI 001,ENGL 001A (4.00),ENGL 001AX (5.00),,
University of California Merced,Contra Costa College,WRI 010,ENGL 001C (3.00),ENGL 002B (4.00),PHILO 130 (3.00),SPCH 121I (3.00)
University of California Riverside,Contra Costa College,CS 10A,COMP 112 (4.00),,,
University of California Riverside,Contra Costa College,CS 10B,COMP 165 (4.00); COMP 200 (4.00),,,
University of California Riverside,Contra Costa College,MATH 9A; MATH 9B; MATH 9C,MATH 190 (5.00); MATH 191 (4.00),,,
University of California Riverside,Contra Costa College,PHYS 40A,PHYS 130 (4.00),,,
University of California Riverside,Contra Costa College,CS 11,MATH 185 (3.00),,,
University of California Riverside,Contra Costa College,CS 10C,COMP 210 (4.00),,,
University of California Riverside,Contra Costa College,CS 61,COMP 265 (4.00),,,
University of California Riverside,Contra Costa College,MATH 10A,MATH 290 (5.00),,,
University of California Riverside,Contra Costa College,PHYS 40B,PHYS 130 (4.00); PHYS 231 (4.00),,,
University of California Riverside,Contra Costa College,PHYS 40C,PHYS 230 (4.00),,,
University of California Riverside,Contra Costa College,EE 20B,Not Articulated,,,
University of California Riverside,Contra Costa College,MATH 31,MATH 200 (4.00),,,
University of California San Diego,Contra Costa College,CSE 8A,Not Articulated,,,
University of California San Diego,Contra Costa College,CSE 8B,Not Articulated,,,
University of California San Diego,Contra Costa College,CSE 11,Not Articulated,,,
University of California San Diego,Contra Costa College,CSE 12,Not Articulated,,,
University of California San Diego,Contra Costa College,CSE 15L,Not Articulated,,,
University of California San Diego,Contra Costa College,CSE 20,MATH 185 (3.00),,,
University of California San Diego,Contra Costa College,CSE 21,Not Articulated,,,
University of California San Diego,Contra Costa College,CSE 30,COMP 165 (4.00); COMP 265 (4.00),,,
University of California San Diego,Contra Costa College,MATH 18,MATH 200 (4.00),,,
University of California San Diego,Contra Costa College,MATH 20A,MATH 190 (5.00),,,
University of California San Diego,Contra Costa College,MATH 20B,MATH 191 (4.00),,,
University of California San Diego,Contra Costa College,MATH 20C,MATH 290 (5.00),,,
University of California San Diego,Contra Costa College,BILD 1,BIOSC 145 (4.50); BIOSC 147 (4.50),,,
University of California San Diego,Contra Costa College,BILD 2,BIOSC 145 (4.50); BIOSC 147 (4.50),,,
University of California San Diego,Contra Costa College,BILD 3,BIOSC 145 (4.50); BIOSC 147 (4.50),,,
University of California San Diego,Contra Costa College,CHEM 6A,CHEM 120 (5.00),,,
University of California San Diego,Contra Costa College,CHEM 6B,CHEM 120 (5.00); CHEM 121 (5.00),,,
University of California San Diego,Contra Costa College,PHYS 2A,PHYS 130 (4.00),,,
University of California San Diego,Contra Costa College,PHYS 2B,PHYS 230 (4.00),,,
University of California San Diego,Contra Costa College,PHYS 4A,Not Articulated,,,
University of California San Diego,Contra Costa College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,Contra Costa College,MATH 3A,MATH 190 (5.00),,,
University of California Santa Barbara,Contra Costa College,MATH 3B,MATH 191 (4.00),,,
University of California Santa Barbara,Contra Costa College,MATH 4A,MATH 200 (4.00),,,
University of California Santa Barbara,Contra Costa College,MATH 4B,MATH 292 (4.00),,,
University of California Santa Barbara,Contra Costa College,CMPSC 16,COMP 165 (4.00),,,
University of California Santa Barbara,Contra Costa College,CMPSC 24,COMP 210 (4.00),,,
University of California Santa Barbara,Contra Costa College,CMPSC 40,MATH 185 (3.00),,,
University of California Santa Barbara,Contra Costa College,CMPSC 32,Not Articulated,,,
University of California Santa Barbara,Contra Costa College,CMPSC 64,Not Articulated,,,
University of California Santa Barbara,Contra Costa College,MATH 6A,MATH 290 (5.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 1,PHYS 130 (4.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 2,PHYS 130 (4.00); PHYS 230 (4.00); PHYS 231 (4.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 3; PHYS 3L,PHYS 130 (4.00); PHYS 230 (4.00); PHYS 231 (4.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 120 (4.00); PHYS 121 (4.00),PHYS 120H (4.00); PHYS 121H (4.00),,
University of California Santa Barbara,Contra Costa College,PHYS 7A,PHYS 130 (4.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 7B,PHYS 130 (4.00); PHYS 230 (4.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 7C,PHYS 230 (4.00); PHYS 231 (4.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 7D,PHYS 231 (4.00),,,
University of California Santa Barbara,Contra Costa College,PHYS 7L,PHYS 130 (4.00); PHYS 230 (4.00),,,
University of California Santa Barbara,Contra Costa College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 120 (5.00); CHEM 121 (5.00),,,
University of California Santa Barbara,Contra Costa College,MCDB 1A; MCDB 1LL,BIOSC 145 (4.50); BIOSC 147 (4.50),,,
University of California Santa Barbara,Contra Costa College,MCDB 1B,BIOSC 145 (4.50); BIOSC 147 (4.50),,,
University of California Santa Barbara,Contra Costa College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,Contra Costa College,CSE 12,COMP 265 (4.00),,,
University of California Santa Cruz,Contra Costa College,CSE 16,MATH 185 (3.00),,,
University of California Santa Cruz,Contra Costa College,CSE 30,Not Articulated,,,
University of California Santa Cruz,Contra Costa College,MATH 19A,MATH 190 (5.00),,,
University of California Santa Cruz,Contra Costa College,MATH 19B,MATH 191 (4.00),,,
University of California Santa Cruz,Contra Costa College,AM 10,MATH 200 (4.00),,,
University of California Santa Cruz,Contra Costa College,MATH 21,MATH 200 (4.00),,,
University of California Santa Cruz,Contra Costa College,AM 30,MATH 290 (5.00),,,
University of California Santa Cruz,Contra Costa College,MATH 23A,MATH 290 (5.00),,,
