UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4,Courses Group 5
University of California Los Angeles,Bakersfield College,MATH 31A,MATH B6A (4.00),,,,
University of California Los Angeles,Bakersfield College,MATH 31B,MATH B6B (4.00),,,,
University of California Los Angeles,Bakersfield College,MATH 32A,MATH B6C (4.00),,,,
University of California Los Angeles,Bakersfield College,MATH 32B,MATH B6C (4.00),,,,
University of California Los Angeles,Bakersfield College,MATH 33A,MATH B6E (3.00),,,,
University of California Los Angeles,Bakersfield College,MATH 33B,MATH B6D (3.00),,,,
University of California Los Angeles,Bakersfield College,MATH 61,Not Articulated,,,,
University of California Los Angeles,Bakersfield College,PHYSICS 1A; PHYSICS 1B; PHYSICS 1C,PHYS B4A (4.00); PHYS B4B (4.00); PHYS B4C (4.00),,,,
University of California Los Angeles,Bakersfield College,PHYSICS 4AL,Not Articulated,,,,
University of California Los Angeles,Bakersfield College,PHYSICS 4BL,Not Articulated,,,,
University of California Los Angeles,Bakersfield College,ENGCOMP 3,ENGL B1A (3.00),,,,
University of California Los Angeles,Bakersfield College,,ENGL B2 (4.00),PHIL B9 (3.00),,,
University of California Los Angeles,Bakersfield College,,COMP B12 (3.00),ENGR B19C (4.00),,,
University of California Merced,Bakersfield College,CSE 022,COMP B10 (3.00),COMP B11 (3.00),ENGR B19C (4.00),,
University of California Merced,Bakersfield College,CSE 030,COMP B12 (3.00),,,,
University of California Merced,Bakersfield College,MATH 021,MATH B6A (4.00),,,,
University of California Merced,Bakersfield College,MATH 022,MATH B6B (4.00),,,,
University of California Merced,Bakersfield College,MATH 023,MATH B6C (4.00),,,,
University of California Merced,Bakersfield College,MATH 024,MATH B6E (3.00); MATH B6D (3.00),,,,
University of California Merced,Bakersfield College,PHYS 008; PHYS 008L,PHYS B4A (4.00),,,,
University of California Merced,Bakersfield College,PHYS 009; PHYS 009L,PHYS B4B (4.00),,,,
University of California Merced,Bakersfield College,CSE 015,COMP B14 (3.00),,,,
University of California Merced,Bakersfield College,CSE 022,COMP B10 (3.00),COMP B11 (3.00),ENGR B19C (4.00),,
University of California Merced,Bakersfield College,CSE 024,Not Articulated,,,,
University of California Merced,Bakersfield College,CSE 030,COMP B12 (3.00),,,,
University of California Merced,Bakersfield College,CSE 031,COMP B13 (3.00),,,,
University of California Merced,Bakersfield College,ENGR 065,ENGR B17 (3.00); ENGR B17L (1.00),,,,
University of California Merced,Bakersfield College,ENGR 091,Not Articulated,,,,
University of California Merced,Bakersfield College,MATH 032,Not Articulated,,,,
University of California Merced,Bakersfield College,ENGR 080,Not Articulated,,,,
University of California Merced,Bakersfield College,WRI 001,ENGL B1A (3.00),ENGL B1AL (3.50),EMLS B1A (4.00),,
University of California Merced,Bakersfield College,WRI 010,COMM B15 (3.00),ENGL B2 (4.00),ENGL B3 (4.00),HIST B9 (3.00),PHIL B9 (3.00)
University of California Riverside,Bakersfield College,CS 10A,ENGR B19C (4.00),COMP B11 (3.00),,,
University of California Riverside,Bakersfield College,CS 10B,COMP B12 (3.00),,,,
University of California Riverside,Bakersfield College,MATH 9A; MATH 9B; MATH 9C,MATH B6A (4.00); MATH B6B (4.00),,,,
University of California Riverside,Bakersfield College,PHYS 40A,PHYS B4A (4.00),,,,
University of California Riverside,Bakersfield College,CS 11,Not Articulated,,,,
University of California Riverside,Bakersfield College,CS 10C,Not Articulated,,,,
University of California Riverside,Bakersfield College,CS 61,Not Articulated,,,,
University of California Riverside,Bakersfield College,MATH 10A,MATH B6C (4.00),,,,
University of California Riverside,Bakersfield College,PHYS 40B,PHYS B4A (4.00); PHYS B4B (4.00),,,,
University of California Riverside,Bakersfield College,PHYS 40C,PHYS B4B (4.00),,,,
University of California Riverside,Bakersfield College,EE 20B,Not Articulated,,,,
University of California Riverside,Bakersfield College,MATH 31,MATH B6E (3.00),,,,
University of California San Diego,Bakersfield College,CSE 8A,COMP B11 (3.00),,,,
University of California San Diego,Bakersfield College,CSE 8B,Not Articulated,,,,
University of California San Diego,Bakersfield College,CSE 11,Not Articulated,,,,
University of California San Diego,Bakersfield College,CSE 12,Not Articulated,,,,
University of California San Diego,Bakersfield College,CSE 15L,Not Articulated,,,,
University of California San Diego,Bakersfield College,CSE 20,Not Articulated,,,,
University of California San Diego,Bakersfield College,CSE 21,Not Articulated,,,,
University of California San Diego,Bakersfield College,CSE 30,Not Articulated,,,,
University of California San Diego,Bakersfield College,MATH 18,MATH B6E (3.00),,,,
University of California San Diego,Bakersfield College,MATH 20A,MATH B6A (4.00),,,,
University of California San Diego,Bakersfield College,MATH 20B,MATH B6B (4.00),,,,
University of California San Diego,Bakersfield College,MATH 20C,MATH B6C (4.00),,,,
University of California San Diego,Bakersfield College,BILD 1,BIOL B3A (5.00); BIOL B3B (5.00),,,,
University of California San Diego,Bakersfield College,BILD 2,BIOL B3A (5.00); BIOL B3B (5.00),,,,
University of California San Diego,Bakersfield College,BILD 3,BIOL B3A (5.00); BIOL B3B (5.00),,,,
University of California San Diego,Bakersfield College,CHEM 6A,CHEM B1A (5.00),,,,
University of California San Diego,Bakersfield College,CHEM 6B,CHEM B1A (5.00); CHEM B1B (5.00),,,,
University of California San Diego,Bakersfield College,PHYS 2A,PHYS B4A (4.00),,,,
University of California San Diego,Bakersfield College,PHYS 2B,PHYS B4B (4.00),,,,
University of California San Diego,Bakersfield College,PHYS 4A,Not Articulated,,,,
University of California San Diego,Bakersfield College,PHYS 4B,Not Articulated,,,,
University of California Santa Barbara,Bakersfield College,MATH 3A,MATH B6A (4.00),,,,
University of California Santa Barbara,Bakersfield College,MATH 3B,MATH B6B (4.00),,,,
University of California Santa Barbara,Bakersfield College,MATH 4A,MATH B6E (3.00),,,,
University of California Santa Barbara,Bakersfield College,MATH 4B,MATH B6D (3.00),,,,
University of California Santa Barbara,Bakersfield College,CMPSC 16,ENGR B19C (4.00),,,,
University of California Santa Barbara,Bakersfield College,CMPSC 24,Not Articulated,,,,
University of California Santa Barbara,Bakersfield College,CMPSC 40,COMP B14 (3.00),,,,
University of California Santa Barbara,Bakersfield College,CMPSC 32,Not Articulated,,,,
University of California Santa Barbara,Bakersfield College,CMPSC 64,Not Articulated,,,,
University of California Santa Barbara,Bakersfield College,MATH 6A,MATH B6C (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 1,PHYS B4A (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 2,PHYS B4A (4.00); PHYS B4B (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 3; PHYS 3L,PHYS B4B (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS B2A (4.00); PHYS B2B (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 7A,PHYS B4A (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 7B,PHYS B4A (4.00); PHYS B4B (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 7C,PHYS B4B (4.00); PHYS B4C (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 7D,PHYS B4B (4.00); PHYS B4C (4.00),,,,
University of California Santa Barbara,Bakersfield College,PHYS 7L,PHYS B4B (4.00),,,,
University of California Santa Barbara,Bakersfield College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM B1A (5.00); CHEM B1B (5.00),,,,
University of California Santa Barbara,Bakersfield College,MCDB 1A; MCDB 1LL,BIOL B3A (5.00); BIOL B3B (5.00),,,,
University of California Santa Barbara,Bakersfield College,MCDB 1B,BIOL B3A (5.00); BIOL B3B (5.00),,,,
University of California Santa Barbara,Bakersfield College,PSTAT 120A,Not Articulated,,,,
University of California Santa Cruz,Bakersfield College,CSE 12,Not Articulated,,,,
University of California Santa Cruz,Bakersfield College,CSE 16,COMP B14 (3.00),,,,
University of California Santa Cruz,Bakersfield College,CSE 30,COMP B12 (3.00),,,,
University of California Santa Cruz,Bakersfield College,MATH 19A,MATH B6A (4.00),,,,
University of California Santa Cruz,Bakersfield College,MATH 19B,MATH B6B (4.00),,,,
University of California Santa Cruz,Bakersfield College,AM 10,MATH B6E (3.00),,,,
University of California Santa Cruz,Bakersfield College,MATH 21,MATH B6E (3.00),,,,
University of California Santa Cruz,Bakersfield College,AM 30,MATH B6C (4.00),,,,
University of California Santa Cruz,Bakersfield College,MATH 23A,MATH B6C (4.00),,,,
