Community College,UCSD Articulated,UCSD Unarticulated,UCSB Articulated,UCSB Unarticulated,UCSC Articulated,UCSC Unarticulated,UCLA Articulated,UCLA Unarticulated,UCB Articulated,UCB Unarticulated,UCI Articulated,UCI Unarticulated,UCD Articulated,UCD Unarticulated,UCR Articulated,UCR Unarticulated,UCM Articulated,UCM Unarticulated
Antelope_Valley_Community_College_District.csv,10.0,0.0,6.0,1.0,5.0,0.0,5.0,1.0,5.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,6.0,0.0
West_Valley-Mission_Community_College_District.csv,7.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,10.0,0.0,4.0,0.0,6.0,0.0
Victor_Valley_Community_College_District.csv,5.0,2.0,7.0,0.0,3.0,2.0,5.0,1.0,5.0,1.0,2.0,3.0,5.0,3.0,4.0,0.0,5.0,1.0
Pasadena_Area_Community_College_District.csv,7.0,0.0,8.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,7.0,1.0,4.0,0.0,6.0,0.0
MiraCosta_Community_College_District.csv,7.0,0.0,8.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,6.0,0.0
Contra_Costa_Community_College_District.csv,9.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0
Allan_Hancock_Joint_Community_College_District.csv,6.0,1.0,6.0,0.0,5.0,0.0,4.0,1.0,4.0,0.0,2.0,3.0,5.0,3.0,4.0,0.0,5.0,0.0
Ventura_County_Community_College_District.csv,7.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,9.0,0.0,3.0,1.0,6.0,0.0
North_Orange_County_Community_College_District.csv,7.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,5.0,0.0,5.0,0.0
State_Center_Community_College_District.csv,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,4.0,0.0,5.0,0.0
Chabot-Las_Positas_Community_College_District.csv,7.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,11.0,0.0,4.0,0.0,6.0,0.0
Sonoma_County_Junior_College_District.csv,6.0,1.0,7.0,1.0,5.0,0.0,5.0,1.0,5.0,0.0,2.0,3.0,7.0,1.0,4.0,0.0,6.0,0.0
Citrus_Community_College_District.csv,4.0,3.0,6.0,1.0,4.0,1.0,6.0,0.0,5.0,0.0,2.0,3.0,6.0,2.0,4.0,0.0,5.0,1.0
Lake_Tahoe_Community_College_District.csv,6.0,1.0,4.0,3.0,4.0,2.0,6.0,1.0,6.0,0.0,5.0,0.0,3.0,5.0,6.0,0.0,7.0,0.0
Sierra_Joint_Community_College_District.csv,7.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,2.0,3.0,8.0,0.0,4.0,0.0,5.0,0.0
Southwestern_Community_College_District.csv,7.0,0.0,6.0,1.0,5.0,0.0,6.0,0.0,5.0,0.0,3.0,0.0,6.0,2.0,3.0,1.0,6.0,0.0
El_Camino_Community_College_District.csv,7.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,7.0,1.0,4.0,0.0,5.0,0.0
Yosemite_Community_College_District.csv,6.0,1.0,5.0,2.0,5.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,7.0,1.0,4.0,0.0,6.0,0.0
Sequoias_Community_College_District.csv,4.0,3.0,7.0,0.0,3.0,2.0,5.0,1.0,5.0,0.0,4.0,0.0,6.0,2.0,4.0,0.0,6.0,0.0
Butte-Glenn_Community_College_District.csv,4.0,3.0,7.0,0.0,4.0,1.0,5.0,1.0,5.0,0.0,2.0,3.0,6.0,2.0,4.0,0.0,6.0,0.0
San_Bernardino_Community_College_District.csv,5.0,2.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,6.0,0.0
Foothill-De_Anza_Community_College_District.csv,8.0,0.0,8.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,7.0,0.0
Copper_Mountain_Community_College_District.csv,5.0,2.0,7.0,0.0,4.0,1.0,5.0,1.0,5.0,0.0,4.0,0.0,7.0,1.0,4.0,0.0,6.0,0.0
Grossmont-Cuyamaca_Community_College_District.csv,7.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,7.0,1.0,4.0,0.0,6.0,0.0
Barstow_Community_College_District.csv,7.0,0.0,6.0,1.0,3.0,2.0,3.0,3.0,5.0,0.0,2.0,3.0,3.0,5.0,4.0,0.0,6.0,0.0
Los_Rios_Community_College_District.csv,7.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,8.0,0.0,4.0,0.0,6.0,0.0
Mt._San_Jacinto_Community_College_District.csv,7.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,8.0,0.0,4.0,0.0,5.0,0.0
Rancho_Santiago_Community_College_District.csv,6.0,1.0,7.0,0.0,4.0,1.0,5.0,0.0,4.0,0.0,4.0,0.0,4.0,3.0,4.0,0.0,5.0,0.0
Palomar_Community_College_District.csv,7.0,0.0,8.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,6.0,0.0
West_Hills_Community_College_District.csv,4.0,3.0,5.0,2.0,2.0,3.0,5.0,1.0,5.0,0.0,2.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0
Ohlone_Community_College_District.csv,7.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,2.0,3.0,8.0,0.0,4.0,0.0,6.0,0.0
Gavilan_Community_College_District.csv,5.0,2.0,7.0,0.0,6.0,0.0,5.0,1.0,5.0,0.0,2.0,3.0,8.0,1.0,4.0,0.0,6.0,0.0
Hartnell_Community_College_District.csv,5.0,2.0,7.0,0.0,6.0,0.0,5.0,1.0,5.0,0.0,2.0,3.0,5.0,3.0,3.0,1.0,6.0,0.0
Solano_Community_College_District.csv,5.0,2.0,5.0,2.0,5.0,0.0,6.0,0.0,5.0,0.0,2.0,3.0,7.0,0.0,3.0,1.0,6.0,0.0
Yuba_Community_College_District.csv,5.0,2.0,7.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,2.0,3.0,7.0,1.0,4.0,0.0,5.0,0.0
AVERAGE,5.92,1.22,6.39,0.65,4.39,0.71,5.42,0.6,4.71,0.11,3.57,1.28,6.53,1.6,3.76,0.32,5.58,0.21
TRANSFERABLE AVERAGE,7.29,0.0,7.12,0.0,5.13,0.0,6.0,0.0,4.84,0.0,4.71,0.0,8.31,0.0,4.09,0.0,5.83,0.0
